,q_date,q_year,prop_year,state,entity,utility,county_1,poi_name,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn
16588,3/22/2018,2018.0,2023.0,PA,PJM,APS,armstrong,South Bend 500kV,0,0,0,0,0,1,0,0,0,410.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16589,7/29/2005,2005.0,2010.0,IN,PJM,AEP,st. joseph,Olive-Dumont 345kV,0,0,0,0,0,1,0,0,0,650.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16590,10/31/2014,2014.0,2016.0,VA,PJM,AEP,giles,Glen Lyn ,0,0,0,0,0,1,0,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16592,3/27/2020,2020.0,2022.0,VA,PJM,Dominion,chesterfield,Tyler 34.5 kV,0,0,0,0,0,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16594,12/14/2009,2009.0,2012.0,NJ,PJM,AEC,cumberland,Newport-South Millville 69kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16595,3/22/2018,2018.0,2021.0,PA,PJM,APS,centre,Milesburg-Dale Summit 230kV,0,0,0,0,0,1,0,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16596,9/30/2010,2010.0,2012.0,PA,PJM,APS,franklin,St. Thomas-Guilford 34.5kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16597,10/30/2015,2015.0,2021.0,NJ,PJM,JCPL,ocean,Glidden-Van Hiseville 34.5 kV,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16598,10/26/2016,2016.0,2021.0,PA,PJM,PENELEC,cambria,Hunterstown-Conemaugh 500kV,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16600,4/29/2016,2016.0,2024.0,MD,PJM,DPL,dorchester,Todd 69kV,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16601,3/30/2018,2018.0,2018.0,NJ,PJM,JCPL,monmouth,Great Adventure 34.5 kV,0,0,0,0,0,1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16602,10/31/2016,2016.0,2025.0,OH,PJM,Dayton,pickaway,Atlanta 69kV IV,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16604,9/14/2007,2007.0,2010.0,PA,PJM,PPL,schuylkill,Hegins,0,0,0,0,0,1,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16605,10/31/2016,2016.0,2019.0,PA,PJM,PPL,luzerne,Harwood-Berwick 69kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16606,8/31/2015,2015.0,2024.0,DE,PJM,DPL,sussex,Indian River 230kV I,0,0,0,0,0,1,0,0,0,248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16608,10/31/2016,2016.0,2018.0,DE,PJM,DPL,sussex,Omar 12kV,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16610,1/24/2020,2020.0,2021.0,NJ,PJM,AEC,cumberland,Fairton 12 kV,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16611,9/30/2010,2010.0,2011.0,NJ,PJM,AEC,cape may,Woodbine Township,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16612,10/28/2015,2015.0,2016.0,NJ,PJM,PSEG,mercer,Trenton 13kV,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16614,8/4/2004,2004.0,2006.0,WV,PJM,AEP,greenbrier,McClung 138kV,0,0,0,0,0,1,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16617,7/31/2018,2018.0,2023.0,VA,PJM,Dominion,powhatan,Powhatan 34.5 kV,0,0,0,0,0,1,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16618,8/6/2009,2009.0,2012.0,PA,PJM,PPL,carbon,Siegfried,0,0,0,0,0,1,0,0,0,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16619,3/29/2019,2019.0,2021.0,OH,PJM,Dayton,champaign,Givens-Mechanicsburg 138 kV,0,0,0,0,0,1,0,0,0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16620,12/8/2006,2006.0,2009.0,PA,PJM,PPL,lackawanna,Stanton-Brookside 69kV,0,0,0,0,0,1,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16621,2/29/2016,2016.0,2023.0,VA,PJM,Dominion,greensville,Brink 115kV,0,0,0,0,0,1,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16622,8/31/2010,2010.0,2012.0,NJ,PJM,PSEG,burlington,Burlington 26kV,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16624,9/30/2020,2020.0,2022.0,VA,PJM,Dominion,orange,Orange 34.5 kV,0,0,0,0,0,1,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16625,9/24/2018,2018.0,2021.0,VA,PJM,Dominion,caroline,Ladysmith CT-St. Johns 230 kV,0,0,0,0,0,1,0,0,0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16626,3/22/2018,2018.0,2022.0,PA,PJM,ME,berks,Lyons-Moselem 69kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16627,9/30/2020,2020.0,2023.0,IN,PJM,AEP,pulaski,Olive-Reynolds #2 345 kV,0,0,0,0,0,1,0,0,0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16628,9/30/2020,2020.0,2024.0,NJ,PJM,JCPL,warren,Kittatinny 230 kV,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16629,1/13/2006,2006.0,2021.0,NC,PJM,Dominion,martin,Weyerhaeuser 115kV,0,0,0,0,0,1,0,0,0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16630,2/28/2017,2017.0,2022.0,VA,PJM,Dominion,prince george,Disputanta-Waverly 115kV,0,0,0,0,0,1,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16631,4/29/2016,2016.0,2016.0,NJ,PJM,PSEG,burlington,Lumberton 13kV,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16632,4/30/2015,2015.0,2015.0,VA,PJM,Dominion,louisa,Louisa 34.5kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16633,2/16/2017,2017.0,2022.0,OH,PJM,AEP,ross,Biers Run-Circleville 138kV,0,0,0,0,0,1,0,0,0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16637,2/28/2017,2017.0,2019.0,IN,PJM,AEP,randolph,Modoc (Riverstart Solar IV) 138kV,0,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16638,9/3/2020,2020.0,2022.0,PA,PJM,APS,westmoreland,Hempfield 12.47 kV,0,0,0,0,0,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16639,4/30/2014,2014.0,2015.0,NJ,PJM,JCPL,sussex,Branchville-Sussex 34kV,0,0,0,0,0,1,0,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16641,4/30/2010,2010.0,2011.0,NJ,PJM,JCPL,warren,Red School Lane 69kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16642,12/4/2003,2003.0,2004.0,NJ,PJM,PSEG,essex,Essex,0,0,0,0,0,1,0,0,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16643,11/22/2005,2005.0,2013.0,PA,PJM,PENELEC,wyoming,Mehoopany 115kV,0,0,0,0,0,1,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16645,4/30/2015,2015.0,2019.0,NC,PJM,Dominion,northhampton,Carolina-Jackson 115kV,0,0,0,0,0,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16646,1/31/2011,2011.0,1998.0,IL,PJM,ComEd,cook,South Holland,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16647,4/28/2011,2011.0,2012.0,NJ,PJM,JCPL,hunterdon,Baptistown-Frenchtown #2 34kV,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16651,3/30/2017,2017.0,2018.0,KY,PJM,AEP,lawrence,Big Sandy 1 138kV,0,0,0,0,0,1,0,0,0,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16652,2/28/2013,2013.0,2015.0,NJ,PJM,PSEG,bergen,Bergen ,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16653,11/15/2017,2017.0,2020.0,OH,PJM,AEP,ross,Buckskin 69 kV,0,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16654,10/30/2015,2015.0,2022.0,PA,PJM,PPL,luzerne,Bear Creek,0,0,0,0,0,1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16655,7/30/2020,2020.0,2023.0,VA,PJM,Dominion,city of richmond,Plaza 34.5 kV,0,0,0,0,0,1,0,0,0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16656,7/20/2007,2007.0,2009.0,PA,PJM,PENELEC,erie,Downing Avenue 115kV,0,0,0,0,0,1,0,0,0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16657,7/29/2020,2020.0,2023.0,PA,PJM,APS,westmoreland,Robbins 138 kV,0,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16658,9/30/2019,2019.0,2024.0,VA,PJM,APS,frederick,Bartonsville-Meadow Brook 138 kV,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16659,9/22/2014,2014.0,2018.0,NJ,PJM,JCPL,monmouth,Great Adventure 34.5kV,0,0,0,0,0,1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16660,9/22/2020,2020.0,2022.0,KY,PJM,EKPC,montgomery,Sideview-Mt Sterling 69 kV,0,0,0,0,0,1,0,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16661,3/28/2019,2019.0,2020.0,IN,PJM,AEP,sullivan,Sullivan 345kV,0,0,0,0,0,1,0,0,0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16662,11/30/2009,2009.0,2014.0,IN,PJM,Dayton,wells,Keystone 345kV,0,0,0,0,0,1,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16663,9/7/2018,2018.0,2024.0,WV,PJM,AEP,raliegh,Grandview-Clifftop 138 kV,0,0,0,0,0,1,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16665,9/25/2019,2019.0,2023.0,PA,PJM,ME,northampton,Portland 3 & 4 115 kV,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16666,7/30/2010,2010.0,2011.0,OH,PJM,Dayton,darke,Amsterdam 138kV,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16667,7/29/2011,2011.0,2013.0,IL,PJM,ComEd,livingston,Pontiac-Midpoint 34.5kV,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16668,11/5/2008,2008.0,2011.0,PA,PJM,ME,york,York 115kV,0,0,0,0,0,1,0,0,0,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16669,1/29/2002,2002.0,2006.0,WV,PJM,APS,summers,Bluestone Dam 46 kV,0,0,0,0,0,1,0,0,0,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16670,10/4/2018,2018.0,2023.0,VA,PJM,Dominion,king,Harmony Village-Shackleford 115 kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16671,4/28/2011,2011.0,2014.0,NJ,PJM,JCPL,burlington,Wrightstown 34.5kV,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16673,5/3/2018,2018.0,2019.0,MD,PJM,PEPCO,prince george's,Livingston Road 13 kV,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16674,4/28/2016,2016.0,2017.0,MD,PJM,DPL,cecil,Cecil County 2,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16675,1/11/2010,2010.0,2011.0,WV,PJM,AEP,mingo,Pine Creek 46kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16676,10/31/2014,2014.0,2023.0,IL,PJM,ComEd,lee,Nelson,0,0,0,0,0,1,0,0,0,190.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16677,9/17/2020,2020.0,2023.0,PA,PJM,PENELEC,venango,Utica Junction 34.5 kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16679,4/16/2010,2010.0,2011.0,NJ,PJM,AEC,salem,Quinton Township,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16682,3/18/2020,2020.0,2021.0,NJ,PJM,JCPL,monmouth,Eaton Crest-Red Bank 34.5 kV,0,0,0,0,0,1,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16683,8/31/2011,2011.0,2015.0,VA,PJM,Dominion,prince george,Poe-Suffolk 115kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16684,9/28/2017,2017.0,2024.0,WV,PJM,APS,hardy,Baker 138 kV,0,0,0,0,0,1,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16685,8/28/2013,2013.0,2017.0,PA,PJM,PENELEC,mifflin,Albright,0,0,0,0,0,1,0,0,0,464.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16686,8/27/2010,2010.0,2014.0,NJ,PJM,JCPL,burlington,Wrightstown 34.5kV,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16688,1/29/2008,2008.0,2014.0,PA,PJM,APS,armstrong,Belknap 25kV,0,0,0,0,0,1,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16690,9/21/2017,2017.0,2020.0,IL,PJM,ComEd,ford,Loretto-Wilton 345 kV & Braidwood-Davis Creek 345 kV,0,0,0,0,0,1,0,0,0,850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16691,9/28/2020,2020.0,2025.0,PA,PJM,DL,allegheny,Neville 23 kV,0,0,0,0,0,1,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16692,1/31/2011,2011.0,2012.0,NJ,PJM,JCPL,sussex,Sussex,0,0,0,0,0,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16693,4/30/2010,2010.0,2011.0,NJ,PJM,PSEG,middlesex,Minue Street 12kV,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16694,1/19/2012,2012.0,2013.0,PA,PJM,DL,allegheny,Dravosburg–Rankin 23kV,0,0,0,0,0,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16695,10/4/2006,2006.0,2010.0,MD,PJM,ODEC,cecil,Rock Springs,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16700,11/29/1999,1999.0,2003.0,MD,PJM,PECO,harford,Conowingo 230kV,0,0,0,0,0,1,0,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16701,10/24/2006,2006.0,2020.0,IL,PJM,ComEd,livingston,Pontiac Mid-Point 345kV,0,0,0,0,0,1,0,0,0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16702,3/20/2019,2019.0,2021.0,KY,PJM,AEP,perry,Chavies-Bonnyman 69 kV,0,0,0,0,0,1,0,0,0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16703,3/31/2020,2020.0,2023.0,PA,PJM,PENELEC,clinton,Mainesburg 345 kV,0,0,0,0,0,1,0,0,0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16704,4/27/2015,2015.0,2019.0,PA,PJM,PECO,delaware,Eddystone 230kV,0,0,0,0,0,1,0,0,0,550.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16705,8/7/2017,2017.0,2019.0,VA,PJM,Dominion,mecklenburg,Beechwood DP-Palmer Springs 115 kV,0,0,0,0,0,1,0,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16707,12/28/2010,2010.0,2012.0,OH,PJM,Dayton,clinton,Martinsville,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16708,4/9/2009,2009.0,2011.0,PA,PJM,PECO,montgomery,Limerick,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16709,9/23/2020,2020.0,2023.0,VA,PJM,Dominion,loudoun,Poland Rd-Runway DP 230 kV,0,0,0,0,0,1,0,0,0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16710,9/26/2019,2019.0,2022.0,PA,PJM,APS,clarion,Burma 23 kV,0,0,0,0,0,1,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16712,4/14/2008,2008.0,2015.0,PA,PJM,APS,allegheny,Allegheny Lock & Dam #7,0,0,0,0,0,1,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16715,12/6/2006,2006.0,2019.0,OH,PJM,Dayton,champaign,Mechanicsburg - Darby,0,0,0,0,0,1,0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16718,4/30/2015,2015.0,2016.0,MD,PJM,DPL,dorchester,Todd 12kV,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16719,7/31/2007,2007.0,2011.0,VA,PJM,Dominion,chesterfield,Chesterfield 230kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16720,3/29/2018,2018.0,2021.0,WV,PJM,APS,mineral,Elk Garden-Parr Run 138kV,0,0,0,0,0,1,0,0,0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
16723,9/30/2020,2020.0,2023.0,VA,PJM,Dominion,mecklenburg,Palmer Springs 115 kV,0,0,0,0,0,1,0,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16724,3/31/2016,2016.0,2018.0,VA,PJM,Dominion,mecklenburg,Chase City-Kerr Dam 115kV,0,0,0,0,0,1,0,0,0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16725,2/23/2001,2001.0,2002.0,PA,PJM,PPL,york,Brunner Island #2,0,0,0,0,0,1,0,0,0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16726,3/27/2020,2020.0,2023.0,MD,PJM,DPL,wicomico,Edgewood 12 kV II,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16731,4/28/2011,2011.0,2014.0,NJ,PJM,JCPL,warren,Hazen Switch Point-Warren 34kV,0,0,0,0,0,1,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16732,3/31/2011,2011.0,2012.0,NJ,PJM,PSEG,burlington,Lumberton 69kV,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16735,9/24/2018,2018.0,2021.0,IN,PJM,AEP,randolph,Bluff Point-Randolph,0,0,0,0,0,1,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16736,3/17/2017,2017.0,2023.0,VA,PJM,Dominion,augusta,Stuarts Draft-Waynesboro 115kV,0,0,0,0,0,1,0,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
