,Unnamed: 0,q_date,q_year,prop_year,state,entity,utility,county_1,poi_name,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn,tokens,OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,OBJECTID,Join_Count_12,TARGET_FID_12,Join_Count_12_13,TARGET_FID_12_13,F_id,name,operator,operator_wikidata,power,substation,type,ORIG_FID,Lat,Long,STATE_ABBR,STATE_NAME,POP_SQMI,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_DESC,GEOID,votes_dem,votes_rep,votes_total,votes_per_sqkm,pct_dem_lead,solar_ann_ghi_rn,SymbolID,avg_wind_speed_meters_per_second,tokens
6197,21043,9/6/2019,2019.0,2022.0,NJ,PJM,JCPL,ocean,Oyster Creek 230 kV III,0,0,0,0,0,1,0,0,0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,oyster,17306,1,3783,1,3783,3783,1,3783,1,3783,way/95919436,Oyster Creek Substation,Jersey Central Power and Light,Q117038066,substation,generation,multipolygon,3783,39.81370207,-74.20924013,NJ,New Jersey,1236.6,ocean,Ocean County,H1,County,An active county or equivalent feature,34029-Lacey Township,5436.0,11950.0,17640.0,68.3,-36.9,4.1,,3.4456561,oyster
6198,21059,9/30/2010,2010.0,2014.0,NJ,PJM,JCPL,mercer,Twin Rivers-Windsor 34.5kV,0,0,0,0,0,1,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,twin,49660,1,56033,1,56033,56033,1,56033,1,56033,way/1215856775,Twin Rivers Substation,Jersey Central Power and Light,Q117038066,substation,minor_distribution,multipolygon,56033,40.2628458,-74.49979315,NJ,New Jersey,1236.6,mercer,Mercer County,H1,County,An active county or equivalent feature,34021-East Windsor Township,9775.0,4186.0,14180.0,349.7,39.4,4.0,,3.1042826,twin
6199,21087,9/27/2019,2019.0,2023.0,NJ,PJM,PSEG,mercer,Mercer 230 kV,0,0,0,0,0,1,0,0,0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mercer,34441,1,34501,1,34501,34501,1,34501,1,34501,way/694066577,Mercer Substation,PSE&G,Q930919,substation,transmission,multipolygon,34501,40.18024315,-74.73264231,NJ,New Jersey,1236.6,mercer,Mercer County,H1,County,An active county or equivalent feature,34021-Hamilton Township,26875.0,21584.0,49139.0,471.2,10.8,4.0,,2.6831775,mercer
6200,21090,10/31/2016,2016.0,2017.0,NJ,PJM,PSEG,somerset,Somerset 480v,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,somerset,17186,1,3625,1,3625,3625,1,3625,1,3625,way/94783957,Somerset Substation,Jersey Central Power and Light,Q930919,substation,minor_distribution,multipolygon,3625,40.62293027,-74.62841876,NJ,New Jersey,1236.6,somerset,Somerset County,H1,County,An active county or equivalent feature,34035-Bridgewater Township,14667.0,11561.0,26602.0,317.3,11.7,3.9,,3.0090058,somerset
6201,21092,7/26/2018,2018.0,2022.0,NJ,PJM,JCPL,sussex,Kittatinny-Newton 34.5 kV,0,0,0,0,0,1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,kittatinny,31787,1,29946,1,29946,29946,1,29946,1,29946,way/551489184,Kittatinny Substation,Jersey Central Power and Light,Q117038066,substation,distribution,multipolygon,29946,40.99928761,-75.0338536,NJ,New Jersey,1236.6,warren,Warren County,H1,County,An active county or equivalent feature,34041-Blairstown Township,1355.0,2269.0,3677.0,46.1,-24.9,3.9,,4.8180704,kittatinny
6202,21093,5/23/2011,2011.0,2013.0,NJ,PJM,PSEG,burlington,Trenton 26kV,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,trenton,17210,1,3668,1,3668,3668,1,3668,1,3668,way/95162511,Trenton Substation,PSE&G,Q930919,substation,transmission,multipolygon,3668,40.22544708,-74.70085362,NJ,New Jersey,1236.6,mercer,Mercer County,H1,County,An active county or equivalent feature,34021-Hamilton Township,26875.0,21584.0,49139.0,471.2,10.8,4.0,,2.8651149,trenton
6203,21096,10/31/2016,2016.0,2018.0,NJ,PJM,PSEG,mercer,Mercer 480v II,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mercer,34441,1,34501,1,34501,34501,1,34501,1,34501,way/694066577,Mercer Substation,PSE&G,Q930919,substation,transmission,multipolygon,34501,40.18024315,-74.73264231,NJ,New Jersey,1236.6,mercer,Mercer County,H1,County,An active county or equivalent feature,34021-Hamilton Township,26875.0,21584.0,49139.0,471.2,10.8,4.0,,2.6831775,mercer
6204,21098,10/31/2016,2016.0,2017.0,NJ,PJM,PSEG,camden,Camden 480v II,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,camden,17255,1,3721,1,3721,3721,1,3721,1,3721,way/95634462,Camden Substation,PSE&G,Q930919,substation,transmission,multipolygon,3721,39.96565513,-75.04503423,NJ,New Jersey,1236.6,camden,Camden County,H1,County,An active county or equivalent feature,34007-Pennsauken Township,12562.0,4294.0,17021.0,542.5,48.6,4.0,,2.8008051,camden
6205,21103,6/22/2010,2010.0,2011.0,NJ,PJM,JCPL,burlington,Cookstown 34.5kV,0,0,0,0,0,1,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,cookstown,17179,1,3614,1,3614,3614,1,3614,1,3614,way/94599754,Cookstown Substation,Jersey Central Power and Light,Q117038066,substation,distribution,multipolygon,3614,40.06238668,-74.54905514,NJ,New Jersey,1236.6,burlington,Burlington County,H1,County,An active county or equivalent feature,34005-North Hanover Township,1155.0,1713.0,2933.0,64.7,-19.0,4.0,,3.4980485,cookstown
6206,21132,5/25/2010,2010.0,2014.0,NJ,PJM,JCPL,hunterdon,Frenchtown 34.5kV,0,0,0,0,0,1,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,frenchtown,32917,1,31863,1,31863,31863,1,31863,1,31863,way/625169765,Frenchtown Substation,Jersey Central Power and Light,Q114366906,substation,distribution,multipolygon,31863,40.53766329,-75.0628321,NJ,New Jersey,1236.6,hunterdon,Hunterdon County,H1,County,An active county or equivalent feature,34019-Alexandria Township,1322.0,1972.0,3364.0,46.8,-19.3,4.0,,2.7908638,frenchtown
6207,21133,1/29/2020,2020.0,2020.0,NJ,PJM,JCPL,warren,Flanders 115 kV,0,0,0,0,0,1,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,flanders,24933,1,16929,1,16929,16929,1,16929,1,16929,way/264025133,Flanders Substation,Jersey Central Power and Light,Q117038066,substation,distribution,multipolygon,16929,40.86646846,-74.70656778,NJ,New Jersey,1236.6,morris,Morris County,H1,County,An active county or equivalent feature,34027-Mount Olive Township,8206.0,7484.0,15949.0,197.1,4.5,3.9,,4.1291175,flanders
6208,21173,7/30/2018,2018.0,2025.0,NJ,PJM,AEC,atlantic,Minotola 12 kV,0,0,0,0,0,1,0,0,0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,minotola,46707,1,52311,1,52311,52311,1,52311,1,52311,way/1167302598,Minotola Substation,Atlantic City Electric,Q930919,substation,transmission,multipolygon,52311,39.50271565,-74.94414136,NJ,New Jersey,1236.6,atlantic,Atlantic County,H1,County,An active county or equivalent feature,34001-Buena Vista Township,1711.0,2341.0,4104.0,38.1,-15.4,4.1,,3.6992819,minotola
6209,21184,7/20/2017,2017.0,2018.0,NJ,PJM,PSEG,burlington,Camden 26 kV II,0,0,0,0,0,1,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,camden,17255,1,3721,1,3721,3721,1,3721,1,3721,way/95634462,Camden Substation,PSE&G,Q930919,substation,transmission,multipolygon,3721,39.96565513,-75.04503423,NJ,New Jersey,1236.6,camden,Camden County,H1,County,An active county or equivalent feature,34007-Pennsauken Township,12562.0,4294.0,17021.0,542.5,48.6,4.0,,2.8008051,camden
6210,21212,8/31/2010,2010.0,2012.0,NJ,PJM,PSEG,hudson,Bayonne 26kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,bayonne,33914,1,33529,1,33529,33529,1,33529,1,33529,way/674003296,Bayonne Switching Station,PSE&G,Q930919,substation,transmission,multipolygon,33529,40.6940841,-74.10559621,NJ,New Jersey,1236.6,hudson,Hudson County,H1,County,An active county or equivalent feature,34017-Bayonne City,16306.0,10869.0,27469.0,1379.8,19.8,3.9,,3.3381915,bayonne
6211,21266,10/28/2016,2016.0,2018.0,NJ,PJM,AEC,gloucester,Mickleton 230kV,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mickleton,15547,1,1090,1,1090,1090,1,1090,1,1090,way/40334135,Mickleton Peaking Plant Substation,Southern California Edison,Q1706317,substation,generation,multipolygon,1090,39.81171428,-75.24930246,NJ,New Jersey,1236.6,gloucester,Gloucester County,H1,County,An active county or equivalent feature,34015-East Greenwich Township,3308.0,3641.0,7045.0,182.3,-4.7,4.0,,3.0831985,mickleton
6212,21279,10/31/2013,2013.0,2014.0,NJ,PJM,PSEG,camden,Lawnside 13kV,0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,lawnside,23775,1,14513,1,14513,14513,1,14513,1,14513,way/212792831,Lawnside Substation,PSE&G,Q930919,substation,distribution,multipolygon,14513,39.86073089,-75.01814857,NJ,New Jersey,1236.6,camden,Camden County,H1,County,An active county or equivalent feature,34007-Lawnside Borough,1617.0,78.0,1705.0,460.4,90.3,4.0,,2.8865407,lawnside
6213,21283,3/9/2022,2022.0,2027.0,NJ,PJM,JCPL,monmouth,Oceanview 230 kV,0,0,0,0,0,1,0,0,0,1493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,oceanview,21093,1,10277,1,10277,10277,1,10277,1,10277,way/172211601,Oceanview Substation,Jersey Central Power and Light,Q117038066,substation,distribution,multipolygon,10277,40.22102112,-74.04587485,NJ,New Jersey,1236.6,monmouth,Monmouth County,H1,County,An active county or equivalent feature,34025-Neptune Township,11218.0,4572.0,16002.0,701.8,41.5,4.0,,3.5276172,oceanview
6214,21298,12/15/2010,2010.0,2011.0,NJ,PJM,AEC,salem,Quinton 69kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,quinton,47876,1,53632,1,53632,53632,1,53632,1,53632,way/1186359162,Quinton Substation,Atlantic City Electric,Q5164746,substation,minor_distribution,multipolygon,53632,39.54904081,-75.41010757,NJ,New Jersey,1236.6,salem,Salem County,H1,County,An active county or equivalent feature,34033-Quinton Township,529.0,855.0,1402.0,22.3,-23.3,4.1,,3.3271213,quinton
6215,21325,11/15/2019,2019.0,2021.0,NJ,PJM,AEC,gloucester,Mickleton 69 kV,0,0,0,0,0,1,0,0,0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mickleton,15547,1,1090,1,1090,1090,1,1090,1,1090,way/40334135,Mickleton Peaking Plant Substation,Southern California Edison,Q1706317,substation,generation,multipolygon,1090,39.81171428,-75.24930246,NJ,New Jersey,1236.6,gloucester,Gloucester County,H1,County,An active county or equivalent feature,34015-East Greenwich Township,3308.0,3641.0,7045.0,182.3,-4.7,4.0,,3.0831985,mickleton
6216,21327,1/31/2011,2011.0,2011.0,NJ,PJM,PSEG,mercer,Lawrence 13kV,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,lawrence,17235,1,3694,1,3694,3694,1,3694,1,3694,way/95361709,Lawrence Substation,PSE&G,Q930919,substation,distribution,multipolygon,3694,40.28239249,-74.75640164,NJ,New Jersey,1236.6,mercer,Mercer County,H1,County,An active county or equivalent feature,34021-Lawrence Township,12300.0,4879.0,17444.0,306.5,42.5,4.0,,3.1993966,lawrence
6217,21345,7/29/2011,2011.0,2012.0,NJ,PJM,PSEG,middlesex,Devils Brook 13kV,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,devils,45458,1,50867,1,50867,50867,1,50867,1,50867,way/1152252692,Devils Brook Substation,PSE&G,Q930919,substation,minor_distribution,multipolygon,50867,40.36797277,-74.53195043,NJ,New Jersey,1236.6,middlesex,Middlesex County,H1,County,An active county or equivalent feature,34023-South Brunswick Township,16351.0,7163.0,23795.0,224.0,38.6,4.0,,2.9439931,devils
6218,21349,2/23/2006,2006.0,2011.0,NJ,PJM,JCPL,middlesex,Red Oak 230kV,0,0,0,0,0,1,0,0,0,300.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,red,21515,1,11272,1,11272,11272,1,11272,1,11272,way/178012055,Red Bank Substation,Jersey Central Power and Light,Q117038066,substation,distribution,multipolygon,11272,40.33904566,-74.07088492,NJ,New Jersey,1236.6,monmouth,Monmouth County,H1,County,An active county or equivalent feature,34025-Red Bank Borough,3713.0,1835.0,5630.0,1006.1,33.4,4.0,,3.180618,red
6219,21354,9/30/2020,2020.0,2021.0,NJ,PJM,JCPL,hunterdon,Gilbert-Rocktown 34.5 kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,gilbert,17261,1,3727,1,3727,3727,1,3727,1,3727,way/95645155,Gilbert Substation,Jersey Central Power and Light,Q117038066,substation,distribution,multipolygon,3727,40.56847012,-75.16213554,NJ,New Jersey,1236.6,hunterdon,Hunterdon County,H1,County,An active county or equivalent feature,34019-Holland Township,1323.0,2128.0,3528.0,56.9,-22.8,3.9,,3.255774,gilbert
6220,21358,9/28/2018,2018.0,2024.0,NJ,PJM,JCPL,monmouth,Oceanview Wind 230 kV,0,0,0,0,0,1,0,0,0,816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,oceanview,21093,1,10277,1,10277,10277,1,10277,1,10277,way/172211601,Oceanview Substation,Jersey Central Power and Light,Q117038066,substation,distribution,multipolygon,10277,40.22102112,-74.04587485,NJ,New Jersey,1236.6,monmouth,Monmouth County,H1,County,An active county or equivalent feature,34025-Neptune Township,11218.0,4572.0,16002.0,701.8,41.5,4.0,,3.5276172,oceanview
6221,21368,5/14/2008,2008.0,2015.0,NJ,PJM,PSEG,middlesex,Branchburg-Deans 500kV,0,0,0,0,0,1,0,0,0,1010.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,branchburg,15576,1,1182,1,1182,1182,1,1182,1,1182,way/42092946,Branchburg Switching Station,PSE&G,Q930919,substation,transmission,multipolygon,1182,40.54428863,-74.74274099,NJ,New Jersey,1236.6,somerset,Somerset County,H1,County,An active county or equivalent feature,34035-Branchburg Township,4665.0,4865.0,9704.0,184.8,-2.1,4.0,,2.9112403,branchburg
6222,21373,10/29/2010,2010.0,2011.0,NJ,PJM,AEC,salem,Upper Pittsgrove 138kV 3,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,upper,17220,1,3679,1,3679,3679,1,3679,1,3679,way/95260178,Upper Pittsgrove Substation,Atlantic City Electric,Q930919,substation,minor_distribution,multipolygon,3679,39.57196067,-75.22558438,NJ,New Jersey,1236.6,salem,Salem County,H1,County,An active county or equivalent feature,34033-Upper Pittsgrove Township,533.0,1463.0,2024.0,19.3,-45.9,4.1,,3.3134143,upper
6223,21388,10/30/2015,2015.0,2017.0,NJ,PJM,AEC,camden,Berlin 12kV,0,0,0,0,0,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,berlin,31996,1,30258,1,30258,30258,1,30258,1,30258,way/563388573,Berlin Substation,Atlantic City Electric,Q4828988,substation,minor_distribution,multipolygon,30258,39.79739636,-74.93595769,NJ,New Jersey,1236.6,camden,Camden County,H1,County,An active county or equivalent feature,34007-Berlin Borough,2270.0,2214.0,4559.0,486.7,1.2,4.1,,3.129967,berlin
6224,21397,10/29/2010,2010.0,2012.0,NJ,PJM,JCPL,warren,Blairstown-Kittatinny 34.5kV,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,blairstown,45088,1,50317,1,50317,50317,1,50317,1,50317,way/1137334223,Blairstown Substation,Jersey Central Power and Light,Q117038066,substation,minor_distribution,multipolygon,50317,40.9754914,-74.93432544,NJ,New Jersey,1236.6,warren,Warren County,H1,County,An active county or equivalent feature,34041-Frelinghuysen Township,482.0,881.0,1389.0,22.5,-28.7,3.9,,2.5299866,blairstown
6225,21400,9/19/2007,2007.0,2012.0,NJ,PJM,PSEG,hudson,Kearny 138kV,0,0,0,0,0,1,0,0,0,89.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,kearny,15541,1,1060,1,1060,1060,1,1060,1,1060,way/39836038,Kearny Substation,PSE&G,Q930919,substation,generation,multipolygon,1060,40.73789008,-74.09842542,NJ,New Jersey,1236.6,hudson,Hudson County,H1,County,An active county or equivalent feature,34017-Kearny Town,8594.0,5477.0,14224.0,539.0,21.9,3.9,,3.1699569,kearny
6226,21404,4/27/2011,2011.0,2011.0,NJ,PJM,JCPL,sussex,Sussex 12kV,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,sussex,46530,1,52097,1,52097,52097,1,52097,1,52097,way/1163747093,Sussex Substation,Jersey Central Power and Light,Q117038066,substation,minor_distribution,multipolygon,52097,41.20323479,-74.60713998,NJ,New Jersey,1236.6,sussex,Sussex County,H1,County,An active county or equivalent feature,34037-Sussex Borough,341.0,553.0,924.0,572.0,-22.9,3.9,,2.6035247,sussex
6227,21407,10/29/2010,2010.0,2014.0,NJ,PJM,JCPL,sussex,Sussex,0,0,0,0,0,1,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,sussex,46530,1,52097,1,52097,52097,1,52097,1,52097,way/1163747093,Sussex Substation,Jersey Central Power and Light,Q117038066,substation,minor_distribution,multipolygon,52097,41.20323479,-74.60713998,NJ,New Jersey,1236.6,sussex,Sussex County,H1,County,An active county or equivalent feature,34037-Sussex Borough,341.0,553.0,924.0,572.0,-22.9,3.9,,2.6035247,sussex
6228,21416,9/26/2019,2019.0,2022.0,NJ,PJM,AEC,salem,Quinton-Roadstown 69 kV,0,0,0,0,0,1,0,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,quinton,47876,1,53632,1,53632,53632,1,53632,1,53632,way/1186359162,Quinton Substation,Atlantic City Electric,Q5164746,substation,minor_distribution,multipolygon,53632,39.54904081,-75.41010757,NJ,New Jersey,1236.6,salem,Salem County,H1,County,An active county or equivalent feature,34033-Quinton Township,529.0,855.0,1402.0,22.3,-23.3,4.1,,3.3271213,quinton
6229,21422,8/31/2020,2020.0,2023.0,NJ,PJM,JCPL,monmouth,Larrabee 230 kV,0,0,0,0,0,1,0,0,0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,larrabee,15580,1,1195,1,1195,1195,1,1195,1,1195,way/42677847,Larrabee Substation,Jersey Central Power and Light,Q117038066,substation,transmission,multipolygon,1195,40.1136868,-74.19208515,NJ,New Jersey,1236.6,monmouth,Monmouth County,H1,County,An active county or equivalent feature,34025-Howell Township,13004.0,18491.0,31964.0,201.7,-17.2,4.0,,3.0736926,larrabee
6230,21425,10/30/2008,2008.0,2012.0,NJ,PJM,JCPL,morris,Traynor 34.5kV,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,traynor,17191,1,3633,1,3633,3633,1,3633,1,3633,way/94808795,Traynor Substation,Jersey Central Power and Light,Q117038066,substation,distribution,multipolygon,3633,40.73305407,-74.37891779,NJ,New Jersey,1236.6,union,Union County,H1,County,An active county or equivalent feature,34039-Summit City,8500.0,3846.0,12553.0,803.3,37.1,3.9,,2.978745,traynor
6231,21430,9/30/2019,2019.0,2023.0,NJ,PJM,JCPL,monmouth,Allenwood-Larrabee 2 34.5 kV,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,allenwood,49617,1,55990,1,55990,55990,1,55990,1,55990,way/1215856730,Allenwood Substation,Jersey Central Power and Light,Q117038066,substation,minor_distribution,multipolygon,55990,40.15066528,-74.10466669,NJ,New Jersey,1236.6,monmouth,Monmouth County,H1,County,An active county or equivalent feature,34025-Wall Township,7096.0,10398.0,17765.0,216.3,-18.6,4.0,,3.4827278,allenwood
6232,21449,4/30/2015,2015.0,2017.0,NJ,PJM,JCPL,middlesex,Raritan River-Werner 115kV,0,0,0,0,0,1,0,0,0,175.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,raritan,48378,1,54350,1,54350,54350,1,54350,1,54350,way/1197823302,Raritan River (Sayreville) Substation,Jersey Central Power and Light,Q117038066,substation,generation,multipolygon,54350,40.47944922,-74.35358069,NJ,New Jersey,1236.6,middlesex,Middlesex County,H1,County,An active county or equivalent feature,34023-Sayreville Borough,10965.0,9624.0,20848.0,457.8,6.4,4.0,,2.7818341,raritan
6233,21455,7/31/2007,2007.0,2015.0,NJ,PJM,AEC,gloucester,Mickleton 230kV,0,0,0,0,0,1,0,0,0,520.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mickleton,15547,1,1090,1,1090,1090,1,1090,1,1090,way/40334135,Mickleton Peaking Plant Substation,Southern California Edison,Q1706317,substation,generation,multipolygon,1090,39.81171428,-75.24930246,NJ,New Jersey,1236.6,gloucester,Gloucester County,H1,County,An active county or equivalent feature,34015-East Greenwich Township,3308.0,3641.0,7045.0,182.3,-4.7,4.0,,3.0831985,mickleton
6234,21461,3/27/2017,2017.0,2018.0,NJ,PJM,AEC,gloucester,Mantua 12kV,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mantua,46710,1,52314,1,52314,52314,1,52314,1,52314,way/1167302601,Mantua Substation,Atlantic City Electric,Q930919,substation,minor_distribution,multipolygon,52314,39.78136855,-75.17222119,NJ,New Jersey,1236.6,gloucester,Gloucester County,H1,County,An active county or equivalent feature,34015-Mantua Township,4627.0,5176.0,9979.0,239.5,-5.5,4.1,,3.4998498,mantua
6235,21475,8/11/2017,2017.0,2019.0,NJ,PJM,PSEG,bergen,Bergen 13 kV,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,bergen,33413,1,32639,1,32639,32639,1,32639,1,32639,way/648762809,Bergen Substation,PSE&G,Q930919,substation,distribution,multipolygon,32639,40.83393138,-74.01619715,NJ,New Jersey,1236.6,bergen,Bergen County,H1,County,An active county or equivalent feature,34003-Ridgefield Borough,2730.0,2212.0,4974.0,672.8,10.4,3.9,,3.0246918,bergen
6236,21476,1/31/2020,2020.0,2023.0,NJ,PJM,JCPL,monmouth,Larrabee 230 kV,0,0,0,0,0,1,0,0,0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,larrabee,15580,1,1195,1,1195,1195,1,1195,1,1195,way/42677847,Larrabee Substation,Jersey Central Power and Light,Q117038066,substation,transmission,multipolygon,1195,40.1136868,-74.19208515,NJ,New Jersey,1236.6,monmouth,Monmouth County,H1,County,An active county or equivalent feature,34025-Howell Township,13004.0,18491.0,31964.0,201.7,-17.2,4.0,,3.0736926,larrabee
6237,21489,6/6/2011,2011.0,2013.0,NJ,PJM,PSEG,somerset,Sunnymeade Road 13kV),0,0,0,0,0,1,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,sunnymeade,17189,1,3631,1,3631,3631,1,3631,1,3631,way/94793192,Sunnymeade Road Substation,PSE&G,Q930919,substation,minor_distribution,multipolygon,3631,40.51225105,-74.61636906,NJ,New Jersey,1236.6,somerset,Somerset County,H1,County,An active county or equivalent feature,34035-Hillsborough Township,13927.0,10349.0,24699.0,173.0,14.5,4.0,,2.7464418,sunnymeade
6238,21494,9/30/2019,2019.0,2021.0,NJ,PJM,JCPL,warren,Pohatcong-Newburgh 34.5 kV,0,0,0,0,0,1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,pohatcong,28736,1,23569,1,23569,23569,1,23569,1,23569,way/401134248,Pohatcong Substation,Jersey Central Power and Light,Q117038066,substation,distribution,multipolygon,23569,40.84026941,-74.87203229,NJ,New Jersey,1236.6,warren,Warren County,H1,County,An active county or equivalent feature,34041-Mansfield Township,1674.0,2260.0,4021.0,52.3,-14.6,3.9,,4.6755772,pohatcong
